右边,yòu bian,"right side; right, to the right",右邊,yau6 bin1,jau6 bin1,yauh bīn,2
鱼,yú,"fish; CL:条[tiao2] ,尾[wei3]",魚,yu2/yu4,jyu2/jyu4,yú/yùh,2
远,yuǎn,"far; distant; remote",遠,yun5,jyun5,yúhn,2
运动,yùn dòng,"movement; campaign; sports; CL:场[chang3]",運動,wan6 dung6,wan6 dung6,wahn duhng,2
再,zài,"again; once more; re-; second; another; then (after sth, and not until then)",再,joi3,zoi3,joi,2
早上,zǎo shang,"early morning; Good morning!; CL:个",早上,jou2 seung6,zou2 soeng6,jóu seuhng,2
丈夫,zhàng fu,"husband; CL:个",丈夫,jeung6 fu1,zoeng6 fu1,jeuhng fū,2
找,zhǎo,"to try to find; to look for; to call on sb; to find; to seek; to return; to give change",找,jaau2,zaau2,jáau,2
着,zhe,"particle attached after verb to indicate action in progress, like -ing ending",著,jeuk3/jeuk6,zoek3/zoek6,jeuk/jeuhk,2
真,zhēn,"really; truly; indeed; real; true; genuine",真,jan1,zan1,jān,2
正在,zhèng zài,"in the process of (doing something or happening); while (doing)",正在,jing3 joi6,zing3 zoi6,jing joih,2
知道,zhī dào,"to know; to be aware of",知道,ji1 dou6,zi1 dou6,jī douh,2
准备,zhǔn bèi,"preparation; prepare",准備,jeun2 bei6,zeon2 bei6,jéun beih,2
走,zǒu,"to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; away (in compound verbs, such as 撤走); to change (shape, form, meaning)",走,jau2,zau2,jáu,2
最,zuì,"most; the most; -est",最,jeui3,zeoi3,jeui,2
左边,zuǒ bian,"left; the left side; to the left of",左邊,jo2 bin1,zo2 bin1,jó bīn,2
